url,clicks,impressions,ctr,position,slug,product_exists,is_ai_optimized,redirect_target,notes
https://www.kronosolopromocionales.com/productos/audifonos-bluetooth-sportpods-boompods-10884/,0,1,0%,17,audifonos-bluetooth-sportpods-boompods-10884,true,true,,""
https://www.kronosolopromocionales.com/productos/metro-llavero-kurtis-9760/,0,1,0%,18,metro-llavero-kurtis-9760,true,true,,""
https://www.kronosolopromocionales.com/productos/mobile-holder-3-1-produccion-nacional-3471/,0,1,0%,18,mobile-holder-3-1-produccion-nacional-3471,true,true,,""
https://www.kronosolopromocionales.com/productos/antiestres-pop-it-13318/,0,1,0%,19,antiestres-pop-it-13318,true,true,,""
https://www.kronosolopromocionales.com/productos/mug-lume-350-ml-nuevomas-13559/,0,1,0%,19,mug-lume-350-ml-nuevomas-13559,true,true,,""
https://www.kronosolopromocionales.com/productos/set-de-poker-13401/,0,1,0%,19,set-de-poker-13401,true,true,,""
https://www.kronosolopromocionales.com/productos/skil-oferta-8592/,0,1,0%,19,skil-oferta-8592,true,true,,""
https://www.kronosolopromocionales.com/productos/estuche-rectangular-para-of-376-5886/,0,1,0%,20,estuche-rectangular-para-of-376-5886,true,true,,""
https://www.kronosolopromocionales.com/productos/sporty-bag-aspen-7583/,0,1,0%,20,sporty-bag-aspen-7583,true,true,,""
https://www.kronosolopromocionales.com/productos/estuche-en-silicona-lybra-13429/,0,1,0%,21,estuche-en-silicona-lybra-13429,true,true,,""
https://www.kronosolopromocionales.com/productos/soporte-metalico-atlas-eco-10740/,0,1,0%,21,soporte-metalico-atlas-eco-10740,true,true,,""
https://www.kronosolopromocionales.com/productos/mug-plastico-trink-480ml-10080/,0,1,0%,22,mug-plastico-trink-480ml-10080,true,true,,""
https://www.kronosolopromocionales.com/productos/pitillo-reutilizable-metalico-wheat-9708/,0,1,0%,36,pitillo-reutilizable-metalico-wheat-9708,true,true,,""
https://www.kronosolopromocionales.com/productos/carrito-para-mercado-shopper-8787/,0,1,0%,60,carrito-para-mercado-shopper-8787,true,true,,""
https://www.kronosolopromocionales.com/productos/bowl-mat-para-mascotas-10981/,0,1,0%,105,bowl-mat-para-mascotas-10981,true,true,,""
https://www.kronosolopromocionales.com/productos/llavero-silver-ml-259-4790/,0,1,0%,169,llavero-silver-ml-259-4790,true,true,,""
